id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
1dm7A3ofkewH84XwajxF1F,I'll Wait For You - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.858,0.718,19133.0,0.128,0.0,6,0.437,-21.699,1,0.877,116.575,3,0.648,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
6jMbPsH6lTOLs5n8Af26AG,Maybe It's Time,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.798,0.699,159293.0,0.282,1.23e-06,7,0.0981,-7.65,1,0.0374,79.776,4,0.359,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
3i4jlS5TlVjRovgq1ENgaJ,Parking Lot - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.766,0.535,31427.0,0.384,0.0,8,0.253,-21.937,1,0.814,133.153,4,0.386,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2ue0yHbKwnsj8HXLLgMzVi,Out Of Time,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.173,0.584,172320.0,0.915,0.822,0,0.842,-7.339,1,0.0579,99.983,4,0.359,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
05Eq6SWneoZYvKQbm2xN25,Alibi,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.0145,0.285,183227.0,0.787,0.00043,9,0.817,-3.641,0,0.036,175.693,4,0.636,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2FO4bI9MqGN7NQZIr3ROHs,Trust Me - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.895,0.423,32333.0,0.545,6.25e-05,0,0.96,-14.211,0,0.508,90.836,4,0.832,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.371,0.572,215733.0,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
7A5uLkZbEOzHiAlhD2Hr2L,"First Stop, Arizona - Dialogue",A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.878,0.0,10760.0,0.23,0.0,6,0.194,-23.413,1,0.0,0.0,0,0.0,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
4Z2s8VRI8WEZyU0xeqnlJD,Music To My Eyes,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.392,0.625,199200.0,0.356,0.00129,2,0.1,-9.044,1,0.0319,114.805,3,0.325,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
0eUwuRuPBzxhU9ApFIcDl2,Diggin' My Grave,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.171,0.684,237307.0,0.612,1.53e-05,9,0.103,-4.653,0,0.0287,93.964,4,0.561,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
51ZgAMeyKwDjWhNDQExrsk,I Love You - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.695,0.267,19453.0,0.979,1.52e-05,6,0.993,-13.05,1,0.525,119.841,3,0.185,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
74iZuPGwyL33VlTr6jTnab,Always Remember Us This Way,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.299,0.553,210200.0,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.296,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
0lnrjpBMWV5Qxr9j1pRciH,Unbelievable - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.727,0.524,28813.0,0.517,0.0,1,0.385,-12.84,1,0.558,56.94,4,0.715,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
1UR9zquKVw87PBAl5b9PDH,How Do You Hear It? - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.606,0.0,14507.0,0.13,0.0,9,0.355,-21.347,1,0.0,0.0,0,0.0,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.456,0.849,175240.0,0.493,0.000463,1,0.133,-4.1,0,0.0417,97.012,4,0.447,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
5VpExShvwh3nochk8Depet,Memphis - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.4,0.83,24480.0,0.159,0.0,5,0.386,-21.566,0,0.928,126.483,5,0.893,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
5Ctq1DOZUWZqsQZXro2jf7,Heal Me,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.0481,0.606,196800.0,0.544,0.0,9,0.0916,-8.36,0,0.0593,86.013,4,0.456,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
1EWKuMkjiVrHRoqAquXVfL,I Don't Know What Love Is,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.348,0.421,177293.0,0.535,0.000194,0,0.194,-6.556,1,0.0288,62.671,4,0.221,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
1OlU1rn0QOG40zQ699g3hV,Vows - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.711,0.789,17933.0,0.264,0.0,0,0.285,-23.195,0,0.952,92.748,4,0.169,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
172e82oK9vGoBPvc6SqMm5,Is That Alright?,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.868,0.557,191280.0,0.279,1.25e-05,6,0.0978,-7.757,1,0.0372,102.727,4,0.263,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2YEslbHiO4TyqNv2BQ2EWJ,SNL - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.408,0.0,13147.0,0.0604,0.0,6,0.509,-20.782,1,0.0,0.0,0,0.0,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2FoSFSX2W1p8ri1Wj1Wavn,Why Did You Do That?,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.0304,0.792,184960.0,0.548,9.94e-06,11,0.339,-5.484,0,0.0582,116.008,4,0.445,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
16VQqrD8XTaIiJDCMStjxK,Hair Body Face,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.0103,0.863,202640.0,0.457,5.32e-05,4,0.109,-6.422,0,0.0526,115.009,4,0.401,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
6I1iluD72xZcXK9E4BRp25,Scene 98 - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.546,0.728,35227.0,0.139,0.0,7,0.569,-20.819,1,0.933,65.859,4,0.562,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
3ZZyYqxcaogkXq1j7V1N2H,Before I Cry,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.157,0.48,258547.0,0.56,0.0,2,0.168,-5.196,1,0.0373,146.41,3,0.167,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
0BREFDMy22wEf3ZJP2BEJp,Too Far Gone,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.0385,0.565,86160.0,0.482,1.98e-05,7,0.107,-6.621,1,0.0251,67.479,4,0.342,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
5BIWSuX4Bto9f8xuXhOyJn,Twelve Notes - Dialogue,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.101,0.505,63707.0,0.26,0.000224,11,0.793,-25.521,1,0.721,81.57,4,0.615,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.763,0.451,281067.0,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2fbJ5Msx8KoDKpyufH5YsU,I'll Never Love Again - Extended Version,A Star Is Born (Soundtrack),Lady Gaga & Bradley Cooper,0.685,0.406,328893.0,0.359,3.67e-06,7,0.122,-6.145,1,0.0293,109.246,4,0.202,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05
2yg9UN4eo5eMVJ7OB4RWj3,Survival,Scorpion,Drake,0.133,0.607,136187.0,0.596,0.0,9,0.123,-9.09,0,0.358,77.324,4,0.149,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
0TlLq3lA83rQOYtrqBqSct,Nonstop,Scorpion,Drake,0.0164,0.912,238614.0,0.412,0.013,7,0.104,-8.074,1,0.124,154.983,4,0.422,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
3szf2z1Cy1QMrtHrbn8rz9,Elevate,Scorpion,Drake,0.015,0.758,184960.0,0.474,0.0,1,0.116,-8.72,1,0.146,76.062,4,0.0541,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
5Psnhdkyanjpgc2P8A5TSM,Emotionless,Scorpion,Drake,0.0249,0.413,302173.0,0.677,0.0,1,0.0793,-5.12,1,0.255,172.501,4,0.0845,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,Drake,0.0332,0.754,198973.0,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Scorpion,Drake,0.279,0.899,214467.0,0.586,0.0,11,0.0836,-7.866,0,0.344,150.001,4,0.492,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,Scorpion,Drake,0.161,0.529,195720.0,0.69,0.0,2,0.498,-7.87,1,0.74,170.54,4,0.311,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
7rC5Pl8rQSX4myONQHYPBK,Mob Ties,Scorpion,Drake,0.0456,0.755,205147.0,0.575,0.00124,4,0.276,-8.393,0,0.0678,85.987,4,0.49,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,Scorpion,Drake,0.128,0.761,163974.0,0.598,0.0,10,0.0839,-7.249,0,0.182,173.897,4,0.447,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
6cblRiEGDRNZgowcm951R3,Sandra’s Rose,Scorpion,Drake,0.0481,0.487,216333.0,0.849,0.0,1,0.143,-5.432,1,0.246,152.093,4,0.52,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
4ksuI04WMvUnJbHQjgs3L5,Talk Up (feat. Jay-Z),Scorpion,Drake,0.00359,0.758,223240.0,0.49,6.61e-06,11,0.292,-9.877,1,0.139,140.116,4,0.335,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
1Tnw0ItH1Macok8gblnPPd,Is There More,Scorpion,Drake,0.727,0.698,226907.0,0.547,0.0,1,0.159,-7.607,1,0.315,83.801,4,0.548,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
11L064movtyopGdLiX4sVg,Peak,Scorpion,Drake,0.85,0.686,206027.0,0.215,0.000123,9,0.106,-13.54,0,0.0387,91.998,4,0.273,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
4HG1YiGBseVKzjyKcmAJen,Summer Games,Scorpion,Drake,0.477,0.775,247893.0,0.482,0.0456,1,0.11,-11.269,1,0.0357,136.016,4,0.134,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
4c2xt1trwYZpMqPWY35Xi9,Jaded,Scorpion,Drake,0.037,0.766,262453.0,0.271,0.0,0,0.175,-5.697,1,0.0412,116.02,4,0.0371,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Scorpion,Drake,0.0891,0.586,210747.0,0.909,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,0.757,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
2WP8G2pdddDmnh1xbfKBOI,Finesse,Scorpion,Drake,0.133,0.807,182080.0,0.32,0.000328,0,0.101,-8.152,0,0.0582,94.99,4,0.298,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
4SUwJA3eUVNHExxMPEUhQe,Ratchet Happy Birthday,Scorpion,Drake,0.106,0.657,207307.0,0.571,0.00121,2,0.0735,-12.519,1,0.14,167.961,4,0.626,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
41a7dZcq30Ss5kPMayWRV0,That’s How You Feel,Scorpion,Drake,0.117,0.85,157605.0,0.473,0.0105,10,0.108,-5.747,0,0.209,85.454,4,0.38,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
4n1bdaKwynQndm47x5HqWX,Blue Tint,Scorpion,Drake,0.013,0.888,162800.0,0.372,0.0,7,0.184,-10.254,0,0.358,133.998,4,0.123,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Scorpion,Drake,0.0589,0.835,217925.0,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Scorpion,Drake,0.493,0.826,245787.0,0.318,0.0131,10,0.11,-12.391,1,0.0574,103.002,4,0.138,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major & Ty Dolla $ign),Scorpion,Drake,0.0414,0.686,289560.0,0.428,0.0,2,0.138,-13.072,1,0.192,141.95,4,0.329,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
44Du2IM1bGY7dicmLfXbUs,Final Fantasy,Scorpion,Drake,0.422,0.5,219960.0,0.448,8.03e-06,0,0.115,-10.977,1,0.442,144.204,1,0.104,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
09lmraDvzBT3pUQ2rUtJzK,March 14,Scorpion,Drake,0.406,0.558,309560.0,0.415,0.0,10,0.36,-7.355,0,0.358,127.096,4,0.317,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Dying To Live,Kodak Black,0.0369,0.814,240000.0,0.667,0.0,6,0.11,-4.785,0,0.36,80.031,4,0.376,5n1GSzC1Reao29ScnpLYqp,2018-12-14
26FpOENKQstjLRhX1fxUs9,This Forever,Dying To Live,Kodak Black,0.00385,0.795,161115.0,0.691,0.0,1,0.142,-5.193,0,0.328,80.862,4,0.573,5n1GSzC1Reao29ScnpLYqp,2018-12-14
48KTGG6wBPpleE5KsTuiwy,Identity Theft,Dying To Live,Kodak Black,0.0416,0.938,127346.0,0.696,0.0,1,0.126,-5.837,1,0.384,97.988,4,0.756,5n1GSzC1Reao29ScnpLYqp,2018-12-14
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),Dying To Live,Kodak Black,0.469,0.764,186403.0,0.784,0.0,10,0.123,-4.003,0,0.0833,144.981,4,0.51,5n1GSzC1Reao29ScnpLYqp,2018-12-14
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Dying To Live,Kodak Black,0.0521,0.861,228760.0,0.603,0.0,8,0.0924,-5.788,0,0.176,98.043,4,0.504,5n1GSzC1Reao29ScnpLYqp,2018-12-14
1XJBDDpeuZaj5fvmwhdIMw,Take One,Dying To Live,Kodak Black,0.114,0.66,165517.0,0.615,0.0,1,0.315,-7.2,1,0.47,174.034,4,0.501,5n1GSzC1Reao29ScnpLYqp,2018-12-14
4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),Dying To Live,Kodak Black,0.394,0.769,164038.0,0.627,0.0,7,0.106,-4.064,1,0.262,157.938,4,0.49,5n1GSzC1Reao29ScnpLYqp,2018-12-14
52Vrauy7m3EtC1aQqj7Rfp,Transgression,Dying To Live,Kodak Black,0.625,0.57,135441.0,0.639,0.0,7,0.121,-4.892,0,0.293,81.465,4,0.85,5n1GSzC1Reao29ScnpLYqp,2018-12-14
6JXFDTCAIe5FfiiQYeMgh3,Malcolm X.X.X.,Dying To Live,Kodak Black,0.46,0.47,195675.0,0.721,0.0,5,0.648,-5.864,1,0.399,169.572,4,0.348,5n1GSzC1Reao29ScnpLYqp,2018-12-14
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Dying To Live,Kodak Black,0.0996,0.91,152000.0,0.366,0.0,1,0.261,-9.954,1,0.0941,119.985,4,0.74,5n1GSzC1Reao29ScnpLYqp,2018-12-14
15eaTEZMA2CqOxBvyuosLI,In The Flesh,Dying To Live,Kodak Black,0.595,0.735,188910.0,0.521,0.0,1,0.12,-7.336,1,0.275,173.977,4,0.538,5n1GSzC1Reao29ScnpLYqp,2018-12-14
5eMbTELOeo7gEdFAIBix0c,Close To The Grave,Dying To Live,Kodak Black,0.044,0.638,221538.0,0.528,0.0,1,0.146,-6.83,1,0.179,129.695,4,0.368,5n1GSzC1Reao29ScnpLYqp,2018-12-14
53iV4HGEGjKtAFrPt0PyfV,From The Cradle,Dying To Live,Kodak Black,0.212,0.793,191672.0,0.446,0.0,2,0.194,-5.926,0,0.0935,141.013,4,0.183,5n1GSzC1Reao29ScnpLYqp,2018-12-14
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin, I'm Flyin",Dying To Live,Kodak Black,0.0996,0.715,130929.0,0.617,3.41e-06,11,0.186,-5.558,0,0.24,176.117,4,0.283,5n1GSzC1Reao29ScnpLYqp,2018-12-14
1CjgBZsDOXNUs9aZdzOqSu,Needing Something,Dying To Live,Kodak Black,0.326,0.572,192082.0,0.711,0.0,11,0.106,-4.977,1,0.423,119.995,5,0.445,5n1GSzC1Reao29ScnpLYqp,2018-12-14
4VQ46sRJtb6osiD3xfYGHx,Could Of Been Different,Dying To Live,Kodak Black,0.232,0.883,192000.0,0.823,0.0,0,0.0817,-4.53,1,0.246,104.955,4,0.35,5n1GSzC1Reao29ScnpLYqp,2018-12-14
6krgaUoFfHSiuzrvDZtJYw,A Million Dreams,The Greatest Showman,Soundtrack,0.99,0.638,321056.0,0.325,0.908,7,0.158,-15.894,1,0.0464,124.983,4,0.0922,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
5SJoTIEIC8hBsms97OcTIK,Never Enough,The Greatest Showman,Soundtrack,0.982,0.604,209391.0,0.226,0.915,8,0.11,-16.306,1,0.0536,133.982,4,0.123,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
4AQOrLlqQVnhGzdtKBichK,Come Alive,The Greatest Showman,Soundtrack,0.977,0.629,254856.0,0.287,0.875,7,0.0896,-15.068,1,0.0582,99.98,4,0.23,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
0yPIUgmcsWh0DlLJ5FUoUX,Tightrope,The Greatest Showman,Soundtrack,0.981,0.588,237325.0,0.196,0.84,9,0.107,-17.213,1,0.0739,154.995,3,0.244,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
3nnhqg2uovxuwwq0RpU8ab,The Other Side,The Greatest Showman,Soundtrack,0.962,0.597,259895.0,0.28,0.869,0,0.175,-14.923,1,0.0471,125.011,4,0.115,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
1aR29nRNjZ5gLOhm2X93c7,Rewrite the Stars,The Greatest Showman,Soundtrack,0.976,0.626,231404.0,0.38,0.859,10,0.0865,-15.768,1,0.0499,120.013,4,0.153,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
4eZwQWBswmmUiLk5vRD6pa,From Now On,The Greatest Showman,Soundtrack,0.963,0.755,571483.0,0.164,0.891,4,0.0797,-16.81,1,0.0635,107.997,4,0.106,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
7HI5hiUAcEVvsaxHerkVw9,This Is Me,The Greatest Showman,Soundtrack,0.988,0.512,262426.0,0.256,0.899,2,0.0845,-16.327,1,0.0532,84.888,4,0.107,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
6iVsfCUqAzthyu4tHT9E7f,The Greatest Show,The Greatest Showman,Soundtrack,0.917,0.533,291567.0,0.306,0.861,11,0.0838,-15.139,0,0.0644,78.019,4,0.125,2uar2NgzhVFPRQus0Zx4cq,2018-07-26
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,X 100PRE,Bad Bunny,0.556,0.826,236216.0,0.449,1.85e-05,5,0.273,-8.33,0,0.0674,128.028,4,0.337,7CjJb2mikwAWA1V6kewFBF,2018-12-23
5jGUJXnELDaDTgiRjD9lsg,200 Mph,X 100PRE,Bad Bunny,0.0139,0.85,170509.0,0.5,0.000384,8,0.0947,-6.708,1,0.0665,160.02,4,0.816,7CjJb2mikwAWA1V6kewFBF,2018-12-23
6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,X 100PRE,Bad Bunny,0.185,0.727,159229.0,0.58,3.58e-06,2,0.125,-6.804,0,0.136,137.048,4,0.325,7CjJb2mikwAWA1V6kewFBF,2018-12-23
6it15CsDlkqB7N4lF0C1qM,Caro,X 100PRE,Bad Bunny,0.627,0.651,229456.0,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248,7CjJb2mikwAWA1V6kewFBF,2018-12-23
5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,X 100PRE,Bad Bunny,0.146,0.855,224512.0,0.512,0.000854,11,0.107,-8.165,1,0.0534,146.075,4,0.144,7CjJb2mikwAWA1V6kewFBF,2018-12-23
4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,X 100PRE,Bad Bunny,0.197,0.514,233128.0,0.646,2.3e-05,1,0.0958,-8.833,1,0.275,88.661,4,0.297,7CjJb2mikwAWA1V6kewFBF,2018-12-23
4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,X 100PRE,Bad Bunny,0.158,0.785,193211.0,0.626,4.6e-06,4,0.181,-8.03,0,0.0675,154.946,4,0.183,7CjJb2mikwAWA1V6kewFBF,2018-12-23
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,X 100PRE,Bad Bunny,0.0626,0.672,169248.0,0.594,5.14e-05,1,0.152,-6.813,0,0.0789,171.854,4,0.158,7CjJb2mikwAWA1V6kewFBF,2018-12-23
4uP3pUP18ennmz0tb3GphR,Solo de Mi,X 100PRE,Bad Bunny,0.287,0.743,197968.0,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15,7CjJb2mikwAWA1V6kewFBF,2018-12-23
5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,X 100PRE,Bad Bunny,0.137,0.787,188654.0,0.705,1.06e-06,0,0.108,-7.582,1,0.0695,81.998,4,0.499,7CjJb2mikwAWA1V6kewFBF,2018-12-23
1khmgu0pveJbkbpbkyvcQv,La Romana,X 100PRE,Bad Bunny,0.0327,0.655,300579.0,0.725,0.00264,0,0.0611,-5.497,1,0.188,125.8,4,0.326,7CjJb2mikwAWA1V6kewFBF,2018-12-23
69ZaPBHhRMRDjRpW1ivnOU,Como Antes,X 100PRE,Bad Bunny,0.668,0.767,230578.0,0.379,0.000145,0,0.217,-10.348,1,0.0385,103.956,4,0.252,7CjJb2mikwAWA1V6kewFBF,2018-12-23
6pZHZndlo57dPCYnvlYFOE,RLNDT,X 100PRE,Bad Bunny,0.263,0.6,284853.0,0.528,0.0,0,0.588,-6.554,1,0.0308,108.025,4,0.142,7CjJb2mikwAWA1V6kewFBF,2018-12-23
2OWVCFTolecLiGZPquvWvT,Estamos Bien,X 100PRE,Bad Bunny,0.821,0.759,208080.0,0.536,4.57e-06,9,0.107,-6.663,0,0.173,119.883,4,0.439,7CjJb2mikwAWA1V6kewFBF,2018-12-23
3gE4eQH3K83Sght0ZLvuBK,MIA,X 100PRE,Bad Bunny,0.0142,0.816,210368.0,0.538,0.000496,6,0.099,-6.354,0,0.0617,97.054,4,0.156,7CjJb2mikwAWA1V6kewFBF,2018-12-23
7LoWAhcGbxSkT6trTqXQR6,Intro,Goodbye & Good Riddance,Juice WRLD,0.93,0.558,74866.0,0.384,6.79e-05,6,0.604,-13.644,0,0.143,75.956,4,0.829,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,0.0769,0.671,165820.0,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,0.349,0.511,239836.0,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,4,0.218,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,Juice WRLD,0.0381,0.742,258475.0,0.579,0.0,0,0.0952,-5.024,1,0.202,144.994,4,0.502,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,0.186,0.736,169999.0,0.67,0.0,10,0.114,-6.702,1,0.311,130.032,4,0.845,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
1fCeXjoRExPP2qwSBh2aST,Black & White,Goodbye & Good Riddance,Juice WRLD,0.0802,0.776,186945.0,0.736,0.0,7,0.159,-4.612,1,0.247,147.946,4,0.233,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,0.0414,0.665,175755.0,0.651,0.0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
0INehbMZOFPnaPBAjK97i3,I'll Be Fine,Goodbye & Good Riddance,Juice WRLD,0.000616,0.523,244194.0,0.678,0.0,8,0.142,-6.071,1,0.0692,159.909,4,0.277,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
0WZFN4E8HrmGUU0EMyKQ8c,Used To,Goodbye & Good Riddance,Juice WRLD,0.0963,0.631,176443.0,0.709,0.0,2,0.376,-4.666,1,0.0505,84.504,4,0.2,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
1wa6QQsdSE3X2GbRljGpFk,Candles,Goodbye & Good Riddance,Juice WRLD,0.373,0.715,183703.0,0.574,0.0,7,0.174,-6.236,1,0.0817,157.0,4,0.337,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
49QVOdWgGagzLrThkIqtK6,Scared Of Love,Goodbye & Good Riddance,Juice WRLD,0.032,0.642,170539.0,0.562,0.0,11,0.168,-4.869,0,0.0812,158.001,4,0.177,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,Goodbye & Good Riddance,Juice WRLD,0.128,0.62,122285.0,0.451,0.0,6,0.373,-7.623,1,0.17,156.906,4,0.294,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
19m3E0nMZobyA93AxMXC32,I'm Still,Goodbye & Good Riddance,Juice WRLD,0.0811,0.631,192859.0,0.672,0.0,11,0.154,-4.583,1,0.0347,119.948,4,0.282,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
24BNgrtp6Fag4M5BQPEgsV,End Of The Road,Goodbye & Good Riddance,Juice WRLD,0.0568,0.373,162981.0,0.717,0.0,1,0.114,-5.833,0,0.083,109.977,5,0.293,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10
